,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_log,avg_monthly_charge
815,3196-NVXLZ,25,1,1,2,84.6,2088.05,0,3.2188758248682006,83.522
816,6275-YDUVO,2,1,1,2,86.2,178.7,1,0.6931471805599453,89.35
817,0036-IHMOT,55,1,2,3,103.7,5656.75,0,4.007333185232471,102.85
818,0115-TFERT,21,1,1,1,111.2,2317.1,1,3.044522437723423,110.33809523809524
819,4178-EGMON,70,1,3,4,88.0,5986.45,0,4.248495242049359,85.52071428571428
820,4220-TINQT,61,1,1,1,106.35,6751.35,0,4.110873864173311,110.67786885245903
821,5318-YKDPV,43,1,3,4,79.15,3566.6,0,3.7612001156935624,82.94418604651163
822,7975-TZMLR,47,1,2,1,103.1,4889.3,0,3.8501476017100584,104.02765957446809
823,0295-QVKPB,5,1,1,4,63.95,318.1,0,1.6094379124341003,63.620000000000005
824,4335-BSMJS,62,1,3,4,25.8,1563.95,0,4.127134385045092,25.225
825,2311-QYMUQ,16,1,1,4,89.45,1430.25,1,2.772588722239781,89.390625
826,3643-AHCFP,7,1,1,3,95.6,644.35,1,1.9459101490553132,92.05
827,9146-JRIOX,14,1,1,2,25.55,372.45,0,2.6390573296152584,26.603571428571428
828,3104-OWCGK,60,1,2,1,90.95,5453.4,1,4.0943445622221,90.89
829,5337-IIWKZ,34,0,1,1,44.85,1442.6,0,3.5263605246161616,42.42941176470588
830,9101-BWFSS,50,1,2,1,108.55,5610.7,1,3.912023005428146,112.214
831,9650-VBUOG,38,1,3,4,25.05,963.95,0,3.6375861597263857,25.367105263157896
832,3487-EARAT,70,1,2,4,74.1,5222.3,0,4.248495242049359,74.60428571428572
833,2672-TGEFF,37,1,1,1,88.8,3340.55,0,3.6109179126442243,90.28513513513514
834,9231-ZJYAM,4,1,1,1,78.85,292.8,1,1.3862943611198906,73.2
835,4250-WAROZ,60,1,1,1,93.25,5774.55,0,4.0943445622221,96.2425
836,8184-WMOFI,62,1,2,4,71.4,4487.3,0,4.127134385045092,72.3758064516129
837,6982-SSHFK,1,1,1,2,44.4,44.4,1,0.0,44.4
838,6092-QZVPP,36,1,1,4,79.2,2854.95,0,3.58351893845611,79.30416666666666
839,4625-LAMOB,44,1,3,4,20.4,905.55,0,3.784189633918261,20.580681818181816
840,0727-BMPLR,55,1,2,1,100.0,5509.3,1,4.007333185232471,100.16909090909091
841,0392-BZIUW,72,1,3,4,105.0,7589.8,0,4.276666119016055,105.41388888888889
842,1038-ZAGBI,12,1,2,3,19.8,229.6,1,2.4849066497880004,19.133333333333333
843,6549-NNDYT,13,0,1,3,30.85,394.1,0,2.5649493574615367,30.315384615384616
844,3027-ZTDHO,1,1,1,1,89.9,89.9,1,0.0,89.9
845,0422-OHQHQ,15,1,2,2,20.55,295.95,0,2.70805020110221,19.73
846,6916-HIJSE,65,1,3,3,84.85,5459.2,0,4.174387269895637,83.9876923076923
847,2316-ESMLS,12,0,2,4,33.15,444.75,0,2.4849066497880004,37.0625
848,9778-OGKQZ,72,1,3,4,92.0,6782.15,0,4.276666119016055,94.19652777777777
849,7408-OFWXJ,72,1,3,4,89.8,6510.45,0,4.276666119016055,90.42291666666667
850,6007-TCTST,72,1,3,3,115.8,8476.5,0,4.276666119016055,117.72916666666667
851,2252-NKNSI,52,1,3,2,85.15,4461.85,0,3.9512437185814275,85.8048076923077
852,8713-IGZSO,2,1,1,2,24.85,62.0,0,0.6931471805599453,31.0
853,7905-TVXTA,5,1,1,1,64.35,352.65,0,1.6094379124341003,70.53
854,7695-PKLCZ,68,1,3,4,20.5,1424.9,0,4.219507705176107,20.954411764705885
855,2382-BCKQJ,62,1,2,1,100.15,6413.65,1,4.127134385045092,103.44596774193548
856,8374-UULRV,72,1,3,4,86.05,6309.65,0,4.276666119016055,87.63402777777777
857,2207-NHRJK,1,1,1,1,50.8,50.8,1,0.0,50.8
858,3224-DFQNQ,66,1,2,1,89.0,5898.6,0,4.189654742026425,89.37272727272727
859,5275-PMFUT,72,0,3,4,64.8,4719.75,0,4.276666119016055,65.55208333333333
860,4795-UXVCJ,26,1,2,4,19.8,457.3,0,3.258096538021482,17.588461538461537
861,9777-IQHWP,64,1,3,3,93.4,5822.3,0,4.1588830833596715,90.9734375
862,0947-MUGVO,20,1,1,1,73.65,1463.5,1,2.995732273553991,73.175
863,9944-HKVVB,3,1,1,1,95.1,307.4,1,1.0986122886681098,102.46666666666665
864,4124-MMETB,22,1,1,4,94.65,2104.55,1,3.091042453358316,95.66136363636365
865,3671-SHRSP,4,1,1,2,80.6,319.15,1,1.3862943611198906,79.7875
866,0979-MOZQI,62,0,3,3,39.0,2337.45,0,4.127134385045092,37.7008064516129
867,2732-ISEZX,5,1,1,2,20.5,104.3,0,1.6094379124341003,20.86
868,3313-QKNKB,59,1,2,1,85.55,5084.65,1,4.07753744390572,86.18050847457627
869,0323-XWWTN,3,1,3,2,26.4,121.25,0,1.0986122886681098,40.416666666666664
870,1937-OTUKY,72,1,3,3,98.2,7015.9,0,4.276666119016055,97.44305555555555
871,1573-LGXBA,57,1,2,4,97.55,5598.0,0,4.04305126783455,98.21052631578948
872,1764-VUUMT,66,1,3,4,19.95,1269.1,0,4.189654742026425,19.228787878787877
873,5073-WXOYN,60,0,1,1,50.8,3027.4,1,4.0943445622221,50.45666666666667
874,4713-ZBURT,45,1,3,3,99.7,4634.35,0,3.8066624897703196,102.98555555555556
875,3050-GBUSH,3,0,1,4,34.8,113.95,0,1.0986122886681098,37.983333333333334
876,0207-MDKNV,15,1,1,1,105.1,1582.75,1,2.70805020110221,105.51666666666667
877,7876-AEHIG,51,0,2,3,60.15,3077.0,0,3.9318256327243257,60.333333333333336
878,7945-HLKEA,60,1,2,1,64.75,4039.5,0,4.0943445622221,67.325
879,9342-VNIMQ,33,1,1,3,54.65,1665.2,0,3.4965075614664802,50.46060606060606
880,9851-KIELU,10,1,1,1,110.1,1043.3,1,2.302585092994046,104.33
881,3523-BRGUW,26,1,2,4,19.3,504.2,0,3.258096538021482,19.392307692307693
882,3908-BLSYF,6,1,1,1,83.9,497.55,1,1.791759469228055,82.925
883,3199-NPKCN,67,1,2,1,111.25,7511.65,0,4.204692619390966,112.1141791044776
884,5170-PTRKA,49,0,2,4,35.8,1782.0,0,3.8918202981106265,36.36734693877551
885,4661-NJEUX,1,1,1,2,20.05,20.05,0,0.0,20.05
886,2123-AGEEN,7,1,1,1,84.35,609.65,0,1.9459101490553132,87.09285714285714
887,1258-YMZNM,27,1,2,3,110.5,2857.6,0,3.295836866004329,105.83703703703704
888,0048-LUMLS,37,1,2,4,91.2,3247.55,0,3.6109179126442243,87.77162162162162
889,7549-MYGPK,63,1,1,1,100.55,6215.35,1,4.143134726391533,98.65634920634922
890,5898-IGSLP,31,1,1,1,89.3,2823.0,0,3.4339872044851463,91.06451612903226
891,3804-RVTGV,50,1,1,3,103.85,5017.9,1,3.912023005428146,100.35799999999999
892,6259-WJQLC,32,1,1,4,81.1,2619.25,0,3.4657359027997265,81.8515625
893,9227-LUNBG,1,0,1,1,24.6,24.6,1,0.0,24.6
894,7997-EASSD,63,1,2,4,81.2,4965.1,0,4.143134726391533,78.81111111111112
895,0730-KOAVE,30,1,1,4,94.3,2679.7,0,3.4011973816621555,89.32333333333332
896,8975-SKGRX,71,1,3,3,116.1,8310.55,0,4.2626798770413155,117.04999999999998
897,0678-RLHVP,53,1,3,1,105.55,5682.25,0,3.970291913552122,107.2122641509434
898,4315-MURBD,12,1,1,3,98.9,1120.95,1,2.4849066497880004,93.41250000000001
899,2267-FPIMA,50,1,1,4,94.4,4914.9,0,3.912023005428146,98.29799999999999
900,1051-GEJLJ,2,1,1,2,19.5,27.55,0,0.6931471805599453,13.775
901,9734-YWGEX,9,1,1,4,98.3,923.5,1,2.1972245773362196,102.61111111111111
902,2719-BDAQO,17,1,1,1,93.85,1625.65,1,2.833213344056216,95.62647058823529
903,5285-MVEHD,56,1,2,4,105.6,6068.65,0,4.02535169073515,108.36874999999999
904,0379-DJQHR,67,1,3,4,81.35,5398.6,0,4.204692619390966,80.57611940298509
905,0781-LKXBR,9,1,1,1,100.5,918.6,1,2.1972245773362196,102.06666666666666
906,5543-QDCRY,4,1,1,1,56.4,234.85,0,1.3862943611198906,58.7125
907,0297-RBCSG,19,1,2,3,65.35,1231.85,0,2.9444389791664403,64.83421052631579
908,4694-PHWFW,8,1,1,2,19.95,170.9,0,2.0794415416798357,21.3625
909,0835-JKADZ,71,1,3,1,111.25,7984.15,0,4.2626798770413155,112.45281690140844
910,1907-UBQFC,10,1,1,1,72.85,688.65,1,2.302585092994046,68.865
911,7508-SMHXL,15,1,1,4,89.0,1288.3,0,2.70805020110221,85.88666666666667
912,3865-YIOTT,72,1,2,3,106.1,7848.5,0,4.276666119016055,109.00694444444444
913,5993-BQHEA,12,1,2,4,20.05,267.0,0,2.4849066497880004,22.25
914,6024-RUGGH,72,1,3,3,25.2,1798.9,0,4.276666119016055,24.984722222222224
915,6513-EECDB,1,1,1,1,73.55,73.55,1,0.0,73.55
916,3956-CJUST,23,1,1,3,75.4,1643.55,0,3.1354942159291497,71.45869565217392
917,4079-WWQQQ,72,0,3,3,65.55,4807.45,0,4.276666119016055,66.77013888888888
918,6103-BOCOU,26,1,1,1,80.7,2193.0,0,3.258096538021482,84.34615384615384
919,5149-TGWDZ,21,1,2,2,104.55,2239.4,0,3.044522437723423,106.63809523809525
920,7471-WNSUF,60,1,2,3,24.15,1505.9,0,4.0943445622221,25.098333333333336
921,8942-DBMHZ,12,1,1,2,20.45,255.35,0,2.4849066497880004,21.279166666666665
922,4301-VVZKA,16,1,1,1,75.4,1189.4,0,2.772588722239781,74.3375
923,9199-PWQVC,63,1,2,4,79.7,4786.15,0,4.143134726391533,75.97063492063492
924,4824-GUCBY,22,1,1,1,81.7,1820.9,0,3.091042453358316,82.76818181818182
925,5393-HJZSM,32,1,1,3,76.3,2404.15,0,3.4657359027997265,75.1296875
926,7074-IEVOJ,3,1,1,1,79.4,205.05,1,1.0986122886681098,68.35000000000001
927,9625-QSTYE,13,1,1,1,81.15,952.3,1,2.5649493574615367,73.25384615384615
928,0862-PRCBS,68,1,3,4,103.75,7039.45,0,4.219507705176107,103.52132352941176
929,8812-ZRHFP,30,1,2,1,86.45,2538.05,0,3.4011973816621555,84.60166666666667
930,5146-CBVOE,16,1,1,3,75.1,1212.85,0,2.772588722239781,75.803125
931,0454-OKRCT,33,1,3,3,80.6,2651.1,0,3.4965075614664802,80.33636363636363
932,5787-KXGIY,72,1,3,4,19.3,1304.8,0,4.276666119016055,18.12222222222222
933,4750-ZRXIU,4,1,1,1,84.6,360.1,1,1.3862943611198906,90.025
934,4198-VFOEA,12,0,2,2,33.6,435.45,0,2.4849066497880004,36.2875
935,6630-UJZMY,4,1,1,1,83.25,308.05,0,1.3862943611198906,77.0125
937,6400-BWQKW,6,1,1,1,79.05,434.5,1,1.791759469228055,72.41666666666667
938,2692-AQCPF,65,1,2,4,108.05,7118.9,0,4.174387269895637,109.52153846153846
939,0347-UBKUZ,15,1,1,2,19.9,320.45,0,2.70805020110221,21.363333333333333
940,0835-DUUIQ,24,1,2,3,21.05,531.55,0,3.1780538303479458,22.147916666666664
941,0811-GSDTP,13,0,1,1,30.15,382.2,0,2.5649493574615367,29.4
942,7567-ECMCM,24,1,1,4,79.85,2001.0,0,3.1780538303479458,83.375
943,6115-ZTBFQ,72,0,3,3,65.5,4919.7,0,4.276666119016055,68.32916666666667
944,6353-BRMMA,54,1,1,3,104.1,5645.8,0,3.9889840465642745,104.55185185185185
945,6680-WKXRZ,3,1,1,3,74.4,215.8,1,1.0986122886681098,71.93333333333334
946,6231-WFGFH,4,1,1,2,20.5,77.6,0,1.3862943611198906,19.4
947,9904-EHEVJ,32,1,1,2,91.35,2896.55,0,3.4657359027997265,90.5171875
948,7028-DVOIQ,35,1,1,1,99.05,3395.8,1,3.5553480614894135,97.02285714285715
949,6169-PPETC,35,1,3,3,20.5,759.35,0,3.5553480614894135,21.695714285714285
950,4208-UFFGW,2,1,1,2,44.95,85.15,1,0.6931471805599453,42.575
951,8584-KMVXD,8,1,1,1,75.6,535.55,0,2.0794415416798357,66.94375
952,8467-WYNSR,22,1,1,2,55.1,1253.15,0,3.091042453358316,56.96136363636364
953,0851-DFJKB,15,1,1,1,58.95,955.15,0,2.70805020110221,63.67666666666666
954,5382-SOYZL,22,1,1,1,95.1,2162.6,0,3.091042453358316,98.3
955,9448-REEVD,1,1,1,4,44.7,44.7,1,0.0,44.7
956,3261-CQXOL,71,1,3,3,25.45,1813.35,0,4.2626798770413155,25.54014084507042
957,8388-FYNPZ,4,1,1,1,56.75,245.15,0,1.3862943611198906,61.2875
958,4002-BQWPQ,25,1,1,3,81.75,2028.8,0,3.2188758248682006,81.152
959,5651-YLPRD,32,1,1,1,86.1,2723.75,0,3.4657359027997265,85.1171875
960,2826-DXLQO,7,0,1,3,29.8,220.45,0,1.9459101490553132,31.49285714285714
961,4378-BZYFP,17,1,2,2,20.5,365.8,0,2.833213344056216,21.51764705882353
962,9489-UTFKA,8,1,1,3,60.9,551.95,0,2.0794415416798357,68.99375
963,4849-PYRLQ,56,1,3,3,73.25,4054.2,0,4.02535169073515,72.39642857142857
964,9117-SHLZX,1,1,1,2,45.7,45.7,1,0.0,45.7
965,9889-TMAHG,8,1,1,4,100.3,832.35,1,2.0794415416798357,104.04375
966,4541-RMRLG,7,1,1,1,19.25,112.3,1,1.9459101490553132,16.04285714285714
967,7764-BDPEE,3,1,1,2,20.85,60.65,0,1.0986122886681098,20.216666666666665
968,3429-IFLEM,71,1,3,4,77.35,5550.1,0,4.2626798770413155,78.17042253521127
969,3158-MOERK,2,1,1,1,96.0,174.8,1,0.6931471805599453,87.4
970,7294-TMAOP,1,1,1,1,90.55,90.55,1,0.0,90.55
971,5002-GCQFH,49,1,1,3,93.85,4733.1,0,3.8918202981106265,96.59387755102041
972,0556-FJEGU,58,1,3,3,70.1,4048.95,0,4.060443010546419,69.80948275862069
973,8919-FYFQZ,44,0,1,1,30.35,1359.7,1,3.784189633918261,30.902272727272727
974,0604-THJFP,59,1,3,4,75.95,4542.35,0,4.07753744390572,76.98898305084747
975,2834-JRTUA,71,1,3,1,108.05,7532.15,1,4.2626798770413155,106.08661971830985
976,5875-YPQFJ,1,1,1,1,69.9,69.9,1,0.0,69.9
977,5879-SESNB,11,1,1,1,75.25,888.65,0,2.3978952727983707,80.78636363636363
978,6646-QVXLR,62,1,2,1,103.75,6383.35,1,4.127134385045092,102.95725806451614
979,6461-PPAXN,35,1,2,3,54.95,1916.0,0,3.5553480614894135,54.74285714285714
980,3318-ISQFQ,20,1,1,3,19.5,413.0,0,2.995732273553991,20.65
981,1106-HRLKZ,40,1,3,2,19.6,808.95,0,3.6888794541139363,20.223750000000003
982,2483-XSSMZ,39,1,2,1,47.85,1886.4,0,3.6635616461296463,48.369230769230775
983,8603-IJWDN,1,1,1,1,86.6,86.6,1,0.0,86.6
984,8165-ZJRNM,72,1,3,3,23.75,1679.25,0,4.276666119016055,23.322916666666668
985,9369-XFEHK,33,1,1,3,80.6,2656.5,1,3.4965075614664802,80.5
986,2604-XVDAM,12,1,1,3,43.8,540.95,0,2.4849066497880004,45.07916666666667
987,3717-OFRTN,1,1,1,3,19.75,19.75,0,0.0,19.75
988,9046-JBFWA,27,1,1,2,19.15,537.35,0,3.295836866004329,19.901851851851852
989,3280-NMUVX,34,1,2,4,19.6,678.8,0,3.5263605246161616,19.96470588235294
990,1206-EHBDD,56,1,3,3,80.3,4513.65,0,4.02535169073515,80.60089285714285
991,8361-LBRDI,58,1,3,4,24.35,1423.85,0,4.060443010546419,24.54913793103448
992,4883-KCPZJ,22,1,3,4,25.25,555.4,0,3.091042453358316,25.245454545454546
993,9108-EQPNQ,10,1,3,4,26.1,225.55,0,2.302585092994046,22.555
994,7277-KAMWT,13,1,3,4,20.0,268.45,0,2.5649493574615367,20.65
995,3842-IYKUE,35,1,1,4,85.3,2917.5,1,3.5553480614894135,83.35714285714286
996,6641-XRPSU,34,1,1,4,70.0,2416.1,1,3.5263605246161616,71.06176470588235
997,1374-DMZUI,4,1,1,1,94.3,424.45,1,1.3862943611198906,106.1125
998,2545-LXYVJ,72,1,3,3,20.7,1492.1,0,4.276666119016055,20.72361111111111
999,3234-VKACU,2,1,1,1,70.3,132.4,0,0.6931471805599453,66.2
1000,8357-EQXFO,7,1,1,1,95.35,660.9,1,1.9459101490553132,94.41428571428571
1001,1989-PRJHP,27,1,1,1,75.5,1893.95,1,3.295836866004329,70.1462962962963
1002,8120-JDCAM,4,1,1,2,69.55,284.9,0,1.3862943611198906,71.225
1003,8917-FAEMR,37,1,3,2,19.85,784.25,0,3.6109179126442243,21.195945945945947
1004,7047-YXDMZ,21,1,1,2,20.0,417.7,0,3.044522437723423,19.89047619047619
1005,2858-EIMXH,53,1,2,4,95.85,5016.25,0,3.970291913552122,94.64622641509433
1006,9524-EGPJC,18,1,1,1,90.1,1612.75,1,2.8903717578961645,89.59722222222223
1007,6993-OHLXR,2,1,1,1,68.95,119.75,1,0.6931471805599453,59.875
1008,8818-XYFCQ,32,1,1,4,99.55,3204.65,1,3.4657359027997265,100.1453125
1009,6419-ZTTLE,23,1,2,1,20.75,485.2,0,3.1354942159291497,21.09565217391304
1010,0929-HYQEW,3,1,1,2,50.15,160.85,0,1.0986122886681098,53.61666666666667
1011,6614-YOLAC,71,0,3,2,58.65,4145.25,0,4.2626798770413155,58.38380281690141
1012,7426-RHZGU,9,1,1,3,95.9,827.45,0,2.1972245773362196,91.9388888888889
1013,4065-JJAVA,1,1,1,1,49.5,49.5,0,0.0,49.5
1014,4695-VADHF,18,1,1,1,57.45,990.85,1,2.8903717578961645,55.047222222222224
1015,3863-IUBJR,12,1,2,4,53.65,696.35,1,2.4849066497880004,58.02916666666667
1016,7649-SIJJF,71,1,3,2,80.1,5585.4,0,4.2626798770413155,78.66760563380281
1017,9361-YNQWJ,64,1,2,3,24.4,1601.2,0,4.1588830833596715,25.01875
1018,3748-FVMZZ,4,0,1,1,40.05,162.45,0,1.3862943611198906,40.6125
1019,9391-TTOYH,23,1,1,2,19.5,470.2,0,3.1354942159291497,20.443478260869565
1020,1452-XRSJV,39,1,1,4,51.05,2066.0,0,3.6635616461296463,52.97435897435897
1021,3422-WJOYD,28,1,2,2,54.35,1426.45,0,3.332204510175204,50.94464285714286
1022,8242-SOQUO,5,1,1,1,84.7,392.5,0,1.6094379124341003,78.5
1023,7460-ITWWP,45,1,1,1,86.1,3861.45,0,3.8066624897703196,85.81
1024,7147-AYBAA,37,1,1,2,70.35,2552.9,0,3.6109179126442243,68.9972972972973
1025,7868-TMWMZ,60,1,3,3,110.0,6668.35,0,4.0943445622221,111.13916666666667
1026,4822-RVYBB,8,1,1,1,100.6,819.4,1,2.0794415416798357,102.425
1027,6732-FZUGP,47,1,2,4,94.9,4615.25,0,3.8501476017100584,98.19680851063829
1028,8436-BJUMM,26,1,1,1,83.75,2070.6,1,3.258096538021482,79.63846153846154
1029,4184-TJFAN,3,1,1,2,88.3,273.75,1,1.0986122886681098,91.25
1030,8329-GWVPJ,50,1,1,3,69.75,3557.7,0,3.912023005428146,71.154
1031,1352-VHKAJ,27,1,1,3,71.6,1957.1,0,3.295836866004329,72.48518518518519
1032,4145-UQXUQ,8,1,1,1,92.1,729.95,1,2.0794415416798357,91.24375
1033,2632-TACXW,62,1,3,3,23.65,1416.75,0,4.127134385045092,22.850806451612904
1034,8146-QQKZH,71,1,3,3,81.85,5924.4,0,4.2626798770413155,83.44225352112676
1035,1767-CJKBA,66,1,3,2,25.1,1697.7,0,4.189654742026425,25.722727272727273
1036,6445-TNRXS,68,1,3,3,114.7,7849.85,0,4.219507705176107,115.43897058823529
1037,4581-LNWUM,13,0,1,1,49.15,649.4,0,2.5649493574615367,49.95384615384615
1038,4869-EPIUS,56,1,2,1,80.9,4557.5,0,4.02535169073515,81.38392857142857
1039,9948-YPTDG,38,1,1,1,79.45,3013.05,1,3.6375861597263857,79.29078947368421
1040,1236-WFCDV,14,1,1,4,90.45,1266.1,1,2.6390573296152584,90.43571428571428
1041,1915-OAKWD,16,1,2,3,19.3,360.35,0,2.772588722239781,22.521875
1042,7296-PIXQY,14,1,1,1,70.2,1046.5,0,2.6390573296152584,74.75
1043,4883-QICIH,32,1,1,3,69.75,2347.9,1,3.4657359027997265,73.371875
1044,3354-OADJP,8,1,2,3,54.25,447.75,0,2.0794415416798357,55.96875
1045,3524-WQDSG,43,1,1,3,99.3,4209.95,0,3.7612001156935624,97.90581395348836
1046,0810-DHDBD,52,1,2,4,74.0,3877.65,0,3.9512437185814275,74.57019230769231
1047,4026-SKKHW,3,1,1,2,50.25,152.3,0,1.0986122886681098,50.76666666666667
1048,2829-HYVZP,29,1,2,2,19.8,572.2,0,3.367295829986474,19.731034482758623
1049,8329-IBCTI,1,1,1,2,19.65,19.65,1,0.0,19.65
1050,1271-SJBGZ,12,0,1,1,43.65,526.95,1,2.4849066497880004,43.9125
1051,3845-JHAMY,16,0,1,4,35.5,552.7,0,2.772588722239781,34.54375
1052,7013-PSXHK,40,1,2,2,80.75,3208.65,0,3.6888794541139363,80.21625
1053,5669-SRAIP,5,0,1,1,39.5,210.75,1,1.6094379124341003,42.15
1054,5981-ITEMU,40,1,1,3,97.1,3706.95,1,3.6888794541139363,92.67375
1055,3486-NPGST,36,1,2,2,19.55,620.75,0,3.58351893845611,17.243055555555557
1056,6941-PMGEP,5,1,1,1,80.0,412.5,1,1.6094379124341003,82.5
1057,1624-WOIWJ,10,1,1,2,84.7,832.05,1,2.302585092994046,83.205
1058,2074-GKOWZ,2,1,1,3,89.55,185.55,1,0.6931471805599453,92.775
1059,0376-YMCJC,23,1,1,1,90.6,1943.2,1,3.1354942159291497,84.48695652173913
1060,6100-FJZDG,26,1,2,3,20.05,505.9,0,3.258096538021482,19.457692307692305
1061,4829-ZLJTK,72,1,3,1,112.4,8046.85,0,4.276666119016055,111.76180555555555
1062,1730-VFMWO,34,1,1,3,50.2,1815.3,0,3.5263605246161616,53.391176470588235
1063,7143-BQIBA,10,1,1,3,62.25,612.95,0,2.302585092994046,61.295
1064,3800-LYTRK,14,1,2,2,55.7,795.15,0,2.6390573296152584,56.79642857142857
1065,0634-SZPQA,23,1,1,3,90.05,2169.8,1,3.1354942159291497,94.33913043478262
1066,9646-NMHXE,47,1,3,2,19.65,973.1,0,3.8501476017100584,20.70425531914894
1067,7030-NJVDP,24,1,1,1,89.25,2210.2,0,3.1780538303479458,92.09166666666665
1068,5536-RTPWK,49,1,1,3,99.05,4853.75,1,3.8918202981106265,99.0561224489796
1069,8883-GRDWQ,20,1,2,2,54.0,1055.9,0,2.995732273553991,52.795
1070,6166-ILMNY,2,1,1,3,69.75,144.55,1,0.6931471805599453,72.275
1071,3097-NNSPB,2,1,1,4,49.05,91.1,1,0.6931471805599453,45.55
1072,7771-ZONAT,22,0,3,3,56.75,1304.85,0,3.091042453358316,59.31136363636363
1073,0655-RBDUG,7,1,1,3,98.05,713.0,1,1.9459101490553132,101.85714285714286
1074,2111-DWYHN,1,1,1,2,21.1,21.1,0,0.0,21.1
1075,4194-WHFCB,59,1,1,3,96.65,5580.8,0,4.07753744390572,94.58983050847458
1076,4121-AGSIN,58,1,2,4,24.5,1497.9,0,4.060443010546419,25.82586206896552
1077,4361-BKAXE,41,1,1,3,114.5,4527.45,1,3.713572066704308,110.42560975609756
1078,9845-PEEKO,59,1,3,4,79.2,4590.35,0,4.07753744390572,77.80254237288136
1079,0455-XFASS,3,1,1,1,69.55,200.2,0,1.0986122886681098,66.73333333333333
1080,0301-KOBTQ,32,1,3,3,20.05,614.45,0,3.4657359027997265,19.2015625
1081,1751-NCDLI,46,1,1,1,98.85,4564.9,0,3.828641396489095,99.23695652173912
1083,9878-TNQGW,2,1,1,1,80.95,171.15,1,0.6931471805599453,85.575
1084,9170-ARBTB,52,1,2,4,19.6,1012.4,0,3.9512437185814275,19.46923076923077
1085,4441-NIHPT,13,1,1,1,74.3,940.35,1,2.5649493574615367,72.33461538461539
1086,8999-BOHSE,11,1,1,3,89.7,1047.7,1,2.3978952727983707,95.24545454545455
1087,7241-AJHFS,32,1,1,3,87.65,2766.4,0,3.4657359027997265,86.45
1088,7029-RPUAV,17,1,1,4,100.45,1622.45,1,2.833213344056216,95.43823529411765
1089,4546-FOKWR,16,1,1,4,74.75,1129.35,0,2.772588722239781,70.584375
1090,9036-CSKBW,51,1,2,3,107.45,5680.9,0,3.9318256327243257,111.39019607843136
1091,5832-TRLPB,29,1,2,3,75.35,2243.9,0,3.367295829986474,77.37586206896552
1092,8590-YFFQO,70,1,3,4,64.95,4523.25,0,4.248495242049359,64.61785714285715
1093,8659-IOOPU,71,1,3,1,100.45,7159.7,0,4.2626798770413155,100.84084507042253
1094,1338-CECEE,41,1,2,3,68.5,2839.95,0,3.713572066704308,69.2670731707317
1095,7439-DKZTW,1,1,1,1,80.55,80.55,0,0.0,80.55
1096,4646-QZXTF,7,1,1,3,81.25,580.1,0,1.9459101490553132,82.87142857142858
1097,4607-CHPCA,25,1,2,1,90.4,2178.6,1,3.2188758248682006,87.14399999999999
1098,9742-XOKTS,67,1,2,1,89.55,6038.55,0,4.204692619390966,90.12761194029851
1099,6921-OZMFH,5,1,1,2,55.7,259.4,0,1.6094379124341003,51.879999999999995
1100,9578-FOMUK,15,1,1,1,24.8,324.15,0,2.70805020110221,21.61
1101,4712-UYOOI,20,1,1,1,20.0,417.65,0,2.995732273553991,20.8825
1102,8824-RWFXJ,3,1,1,2,56.15,168.15,1,1.0986122886681098,56.050000000000004
1103,7722-CVFXN,54,1,2,1,105.2,5637.85,0,3.9889840465642745,104.40462962962964
1104,8717-VCTXJ,42,1,2,2,19.55,839.4,0,3.7376696182833684,19.985714285714284
1105,7363-QTBIW,9,1,1,1,79.75,769.1,0,2.1972245773362196,85.45555555555556
1106,4159-NAAIX,63,1,3,3,97.45,6253.0,0,4.143134726391533,99.25396825396825
1107,0971-QIFJK,69,1,3,3,24.25,1641.8,0,4.23410650459726,23.794202898550726
1108,9397-TZSHA,69,1,3,4,24.6,1678.05,0,4.23410650459726,24.319565217391304
1109,3391-JSQEW,40,1,1,2,50.15,2058.5,0,3.6888794541139363,51.4625
1110,0343-QLUZP,60,0,3,3,39.6,2424.5,0,4.0943445622221,40.40833333333333
1111,9763-PDTKK,4,1,1,3,94.4,387.2,1,1.3862943611198906,96.8
1112,2176-LVPNX,71,1,3,2,89.85,6293.45,0,4.2626798770413155,88.64014084507042
1113,7627-JKIAZ,37,1,1,4,78.95,2839.65,1,3.6109179126442243,76.7472972972973
1114,3312-UUMZW,32,1,1,4,98.85,3145.9,0,3.4657359027997265,98.309375
1115,1271-UODNO,39,1,3,4,53.85,2200.7,0,3.6635616461296463,56.42820512820512
1116,8461-EFQYM,38,1,2,1,24.25,914.4,0,3.6375861597263857,24.063157894736843
1117,6900-RBKER,52,1,3,4,89.45,4577.75,0,3.9512437185814275,88.03365384615384
1118,6891-JPYFF,48,1,1,4,105.25,4997.5,0,3.871201010907891,104.11458333333333
1119,1459-QNFQT,70,0,3,3,59.5,4144.8,0,4.248495242049359,59.21142857142858
1120,1047-NNCBF,20,1,1,4,70.55,1493.55,0,2.995732273553991,74.6775
1121,3696-XRIEN,50,1,2,4,82.5,4179.1,0,3.912023005428146,83.58200000000001
1122,4081-DYXAV,19,0,2,4,44.85,893.55,1,2.9444389791664403,47.02894736842105
1123,0074-HDKDG,25,1,2,3,61.6,1611.0,0,3.2188758248682006,64.44
1124,8791-GFXLZ,12,1,1,3,49.05,593.05,0,2.4849066497880004,49.42083333333333
